YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,CARRIER,FL_NUM,Route,ORIGIN,DEST,DEST_CITY,DEST_STATE,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,PASSENGERS,EMPFULL,EMPPART,EMPTOTAL,EMPFTE,NET_INCOME,OP_REVENUES
2018,1,1,8,1,2018-01-08,9E,3891,294,ATL,SHV,"Shreveport, LA",LA,1135,1223,48,48,1,3,1100-1159,12,1235,1301,3,1234,1304,30,30,1,2,1200-1259,0,,0,119,101,86,551,0,0,0,0,30,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,8,1,2018-01-08,9E,3509,294,ATL,SHV,"Shreveport, LA",LA,1340,1402,22,22,1,1,1300-1359,17,1419,1445,4,1436,1449,13,13,0,0,1400-1459,0,,0,116,107,86,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,8,1,2018-01-08,9E,3904,294,ATL,SHV,"Shreveport, LA",LA,1616,1705,49,49,1,3,1600-1659,15,1720,1744,2,1711,1746,35,35,1,2,1700-1759,0,,0,115,101,84,551,1,0,0,0,34,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,9,2,2018-01-09,9E,3665,294,ATL,SHV,"Shreveport, LA",LA,936,931,-5,0,0,-1,0900-0959,15,946,1010,3,1040,1013,-27,0,0,-2,1000-1059,0,,0,124,102,84,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,9,2,2018-01-09,9E,3891,294,ATL,SHV,"Shreveport, LA",LA,1135,1128,-7,0,0,-1,1100-1159,12,1140,1205,4,1234,1209,-25,0,0,-2,1200-1259,0,,0,119,101,85,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,9,2,2018-01-09,9E,3404,294,ATL,SHV,"Shreveport, LA",LA,1455,1451,-4,0,0,-1,1400-1459,12,1503,1530,6,1558,1536,-22,0,0,-2,1500-1559,0,,0,123,105,87,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,10,3,2018-01-10,9E,3665,294,ATL,SHV,"Shreveport, LA",LA,936,932,-4,0,0,-1,0900-0959,12,944,1009,6,1040,1015,-25,0,0,-2,1000-1059,0,,0,124,103,85,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,10,3,2018-01-10,9E,3891,294,ATL,SHV,"Shreveport, LA",LA,1135,1130,-5,0,0,-1,1100-1159,11,1141,1208,5,1234,1213,-21,0,0,-2,1200-1259,0,,0,119,103,87,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,10,3,2018-01-10,9E,3404,294,ATL,SHV,"Shreveport, LA",LA,1455,1451,-4,0,0,-1,1400-1459,16,1507,1533,4,1558,1537,-21,0,0,-2,1500-1559,0,,0,123,106,86,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,11,4,2018-01-11,9E,3665,294,ATL,SHV,"Shreveport, LA",LA,936,931,-5,0,0,-1,0900-0959,18,949,1021,4,1040,1025,-15,0,0,-1,1000-1059,0,,0,124,114,92,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,11,4,2018-01-11,9E,3891,294,ATL,SHV,"Shreveport, LA",LA,1135,1134,-1,0,0,-1,1100-1159,12,1146,1216,5,1234,1221,-13,0,0,-1,1200-1259,0,,0,119,107,90,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,11,4,2018-01-11,9E,3509,294,ATL,SHV,"Shreveport, LA",LA,1340,1335,-5,0,0,-1,1300-1359,26,1401,1430,4,1436,1434,-2,0,0,-1,1400-1459,0,,0,116,119,89,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,11,4,2018-01-11,9E,3904,294,ATL,SHV,"Shreveport, LA",LA,1616,1615,-1,0,0,-1,1600-1659,14,1629,1701,3,1711,1704,-7,0,0,-1,1700-1759,0,,0,115,109,92,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,12,5,2018-01-12,9E,3665,294,ATL,SHV,"Shreveport, LA",LA,936,1203,147,147,1,9,0900-0959,17,1220,1239,3,1040,1242,122,122,1,8,1000-1059,0,,0,124,99,79,551,0,0,108,0,14,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,12,5,2018-01-12,9E,3891,294,ATL,SHV,"Shreveport, LA",LA,1135,1209,34,34,1,2,1100-1159,16,1225,1246,33,1234,1319,45,45,1,3,1200-1259,0,,0,119,130,81,551,0,0,11,0,34,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,12,5,2018-01-12,9E,3509,294,ATL,SHV,"Shreveport, LA",LA,1340,1347,7,7,0,0,1300-1359,21,1408,1433,3,1436,1436,,,,,1400-1459,0,,0,116,109,85,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,12,5,2018-01-12,9E,3904,294,ATL,SHV,"Shreveport, LA",LA,1616,2049,273,273,1,12,1600-1659,11,2100,2123,1,1711,2124,253,253,1,12,1700-1759,0,,0,115,95,83,551,240,0,0,0,13,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,13,6,2018-01-13,9E,3400,294,ATL,SHV,"Shreveport, LA",LA,936,938,2,2,0,0,0900-0959,22,1000,1029,3,1038,1032,-6,0,0,-1,1000-1059,0,,0,122,114,89,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,13,6,2018-01-13,9E,3509,294,ATL,SHV,"Shreveport, LA",LA,1340,1435,55,55,1,3,1300-1359,13,1448,1509,6,1436,1515,39,39,1,2,1400-1459,0,,0,116,100,81,551,39,0,0,0,0,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,14,7,2018-01-14,9E,3665,294,ATL,SHV,"Shreveport, LA",LA,936,934,-2,0,0,-1,0900-0959,16,950,1025,4,1040,1029,-11,0,0,-1,1000-1059,0,,0,124,115,95,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,14,7,2018-01-14,9E,3509,294,ATL,SHV,"Shreveport, LA",LA,1340,1426,46,46,1,3,1300-1359,18,1444,1519,5,1436,1524,48,48,1,3,1400-1459,0,,0,116,118,95,551,10,0,2,0,36,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,15,1,2018-01-15,9E,3665,294,ATL,SHV,"Shreveport, LA",LA,936,933,-3,0,0,-1,0900-0959,12,945,1019,4,1040,1023,-17,0,0,-2,1000-1059,0,,0,124,110,94,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,15,1,2018-01-15,9E,3891,294,ATL,SHV,"Shreveport, LA",LA,1135,1133,-2,0,0,-1,1100-1159,15,1148,1222,4,1234,1226,-8,0,0,-1,1200-1259,0,,0,119,113,94,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,15,1,2018-01-15,9E,3509,294,ATL,SHV,"Shreveport, LA",LA,1340,1335,-5,0,0,-1,1300-1359,12,1347,1422,5,1436,1427,-9,0,0,-1,1400-1459,0,,0,116,112,95,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,15,1,2018-01-15,9E,3904,294,ATL,SHV,"Shreveport, LA",LA,1616,1611,-5,0,0,-1,1600-1659,9,1620,1650,6,1711,1656,-15,0,0,-1,1700-1759,0,,0,115,105,90,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,16,2,2018-01-16,9E,3665,294,ATL,SHV,"Shreveport, LA",LA,936,931,-5,0,0,-1,0900-0959,,,,,1040,,,,,,1000-1059,1,C,0,124,,,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,16,2,2018-01-16,9E,3891,294,ATL,SHV,"Shreveport, LA",LA,1135,,,,,,1100-1159,,,,,1234,,,,,,1200-1259,1,C,0,119,,,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,16,2,2018-01-16,9E,3404,294,ATL,SHV,"Shreveport, LA",LA,1455,,,,,,1400-1459,,,,,1558,,,,,,1500-1559,1,C,0,123,,,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,17,3,2018-01-17,9E,3665,294,ATL,SHV,"Shreveport, LA",LA,936,1325,229,229,1,12,0900-0959,25,1350,1414,3,1040,1417,217,217,1,12,1000-1059,0,,0,124,112,84,551,0,19,0,0,198,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,17,3,2018-01-17,9E,3891,294,ATL,SHV,"Shreveport, LA",LA,1135,1756,381,381,1,12,1100-1159,30,1826,1845,11,1234,1856,382,382,1,12,1200-1259,0,,0,119,120,79,551,0,192,1,0,189,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,17,3,2018-01-17,9E,3404,294,ATL,SHV,"Shreveport, LA",LA,1455,1841,226,226,1,12,1400-1459,36,1917,1934,5,1558,1939,221,221,1,12,1500-1559,0,,0,123,118,77,551,0,48,0,0,173,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,18,4,2018-01-18,9E,3665,294,ATL,SHV,"Shreveport, LA",LA,936,1150,134,134,1,8,0900-0959,25,1215,1236,4,1040,1240,120,120,1,8,1000-1059,0,,0,124,110,81,551,120,0,0,0,0,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,18,4,2018-01-18,9E,3891,294,ATL,SHV,"Shreveport, LA",LA,1135,1217,42,42,1,2,1100-1159,16,1233,1255,32,1234,1327,53,53,1,3,1200-1259,0,,0,119,130,82,551,0,0,11,0,42,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,18,4,2018-01-18,9E,3509,294,ATL,SHV,"Shreveport, LA",LA,1340,1340,,,,,1300-1359,11,1351,1412,3,1436,1415,-21,0,0,-2,1400-1459,0,,0,116,95,81,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,18,4,2018-01-18,9E,3904,294,ATL,SHV,"Shreveport, LA",LA,1616,1900,164,164,1,10,1600-1659,14,1914,1937,4,1711,1941,150,150,1,10,1700-1759,0,,0,115,101,83,551,0,150,0,0,0,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,19,5,2018-01-19,9E,3665,294,ATL,SHV,"Shreveport, LA",LA,936,935,-1,0,0,-1,0900-0959,15,950,1006,4,1040,1010,-30,0,0,-2,1000-1059,0,,0,124,95,76,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,19,5,2018-01-19,9E,3891,294,ATL,SHV,"Shreveport, LA",LA,1135,1131,-4,0,0,-1,1100-1159,17,1148,1209,5,1234,1214,-20,0,0,-2,1200-1259,0,,0,119,103,81,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,19,5,2018-01-19,9E,3509,294,ATL,SHV,"Shreveport, LA",LA,1340,1405,25,25,1,1,1300-1359,27,1432,1452,4,1436,1456,20,20,1,1,1400-1459,0,,0,116,111,80,551,20,0,0,0,0,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,19,5,2018-01-19,9E,3904,294,ATL,SHV,"Shreveport, LA",LA,1616,1612,-4,0,0,-1,1600-1659,17,1629,1645,3,1711,1648,-23,0,0,-2,1700-1759,0,,0,115,96,76,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,20,6,2018-01-20,9E,3665,294,ATL,SHV,"Shreveport, LA",LA,936,944,8,8,0,0,0900-0959,25,1009,1029,4,1038,1033,-5,0,0,-1,1000-1059,0,,0,122,109,80,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,20,6,2018-01-20,9E,3509,294,ATL,SHV,"Shreveport, LA",LA,1340,1335,-5,0,0,-1,1300-1359,13,1348,1406,5,1436,1411,-25,0,0,-2,1400-1459,0,,0,116,96,78,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,21,7,2018-01-21,9E,3665,294,ATL,SHV,"Shreveport, LA",LA,936,927,-9,0,0,-1,0900-0959,18,945,1008,5,1040,1013,-27,0,0,-2,1000-1059,0,,0,124,106,83,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,21,7,2018-01-21,9E,3891,294,ATL,SHV,"Shreveport, LA",LA,1135,1130,-5,0,0,-1,1100-1159,21,1151,1216,3,1234,1219,-15,0,0,-1,1200-1259,0,,0,119,109,85,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,21,7,2018-01-21,9E,3509,294,ATL,SHV,"Shreveport, LA",LA,1340,1341,1,1,0,0,1300-1359,13,1354,1417,4,1436,1421,-15,0,0,-1,1400-1459,0,,0,116,100,83,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,21,7,2018-01-21,9E,3904,294,ATL,SHV,"Shreveport, LA",LA,1616,1628,12,12,0,0,1600-1659,18,1646,1715,4,1711,1719,8,8,0,0,1700-1759,0,,0,115,111,89,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,22,1,2018-01-22,9E,3665,294,ATL,SHV,"Shreveport, LA",LA,936,931,-5,0,0,-1,0900-0959,11,942,1029,3,1040,1032,-8,0,0,-1,1000-1059,0,,0,124,121,107,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,22,1,2018-01-22,9E,3891,294,ATL,SHV,"Shreveport, LA",LA,1135,1130,-5,0,0,-1,1100-1159,13,1143,1236,4,1234,1240,6,6,0,0,1200-1259,0,,0,119,130,113,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,22,1,2018-01-22,9E,3509,294,ATL,SHV,"Shreveport, LA",LA,1340,1346,6,6,0,0,1300-1359,12,1358,1433,2,1436,1435,-1,0,0,-1,1400-1459,0,,0,116,109,95,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,22,1,2018-01-22,9E,3904,294,ATL,SHV,"Shreveport, LA",LA,1616,1613,-3,0,0,-1,1600-1659,8,1621,1702,4,1711,1706,-5,0,0,-1,1700-1759,0,,0,115,113,101,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,23,2,2018-01-23,9E,3665,294,ATL,SHV,"Shreveport, LA",LA,936,930,-6,0,0,-1,0900-0959,17,947,1024,3,1040,1027,-13,0,0,-1,1000-1059,0,,0,124,117,97,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,23,2,2018-01-23,9E,3891,294,ATL,SHV,"Shreveport, LA",LA,1135,1130,-5,0,0,-1,1100-1159,10,1140,1217,4,1234,1221,-13,0,0,-1,1200-1259,0,,0,119,111,97,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,23,2,2018-01-23,9E,3404,294,ATL,SHV,"Shreveport, LA",LA,1455,1450,-5,0,0,-1,1400-1459,22,1512,1545,3,1558,1548,-10,0,0,-1,1500-1559,0,,0,123,118,93,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,24,3,2018-01-24,9E,3665,294,ATL,SHV,"Shreveport, LA",LA,936,930,-6,0,0,-1,0900-0959,22,952,1024,3,1040,1027,-13,0,0,-1,1000-1059,0,,0,124,117,92,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,24,3,2018-01-24,9E,3891,294,ATL,SHV,"Shreveport, LA",LA,1135,1126,-9,0,0,-1,1100-1159,16,1142,1219,5,1234,1224,-10,0,0,-1,1200-1259,0,,0,119,118,97,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,24,3,2018-01-24,9E,3404,294,ATL,SHV,"Shreveport, LA",LA,1455,1450,-5,0,0,-1,1400-1459,18,1508,1541,3,1558,1544,-14,0,0,-1,1500-1559,0,,0,123,114,93,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,25,4,2018-01-25,9E,3665,294,ATL,SHV,"Shreveport, LA",LA,936,930,-6,0,0,-1,0900-0959,26,956,1018,2,1040,1020,-20,0,0,-2,1000-1059,0,,0,124,110,82,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,25,4,2018-01-25,9E,3891,294,ATL,SHV,"Shreveport, LA",LA,1135,1133,-2,0,0,-1,1100-1159,14,1147,1208,2,1234,1210,-24,0,0,-2,1200-1259,0,,0,119,97,81,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,25,4,2018-01-25,9E,3509,294,ATL,SHV,"Shreveport, LA",LA,1340,1335,-5,0,0,-1,1300-1359,15,1350,1414,5,1436,1419,-17,0,0,-2,1400-1459,0,,0,116,104,84,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,25,4,2018-01-25,9E,3904,294,ATL,SHV,"Shreveport, LA",LA,1616,1608,-8,0,0,-1,1600-1659,10,1618,1644,4,1711,1648,-23,0,0,-2,1700-1759,0,,0,115,100,86,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,26,5,2018-01-26,9E,3665,294,ATL,SHV,"Shreveport, LA",LA,936,927,-9,0,0,-1,0900-0959,11,938,1002,5,1040,1007,-33,0,0,-2,1000-1059,0,,0,124,100,84,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,26,5,2018-01-26,9E,3891,294,ATL,SHV,"Shreveport, LA",LA,1135,1155,20,20,1,1,1100-1159,13,1208,1234,4,1234,1238,4,4,0,0,1200-1259,0,,0,119,103,86,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,26,5,2018-01-26,9E,3509,294,ATL,SHV,"Shreveport, LA",LA,1340,1336,-4,0,0,-1,1300-1359,12,1348,1419,4,1436,1423,-13,0,0,-1,1400-1459,0,,0,116,107,91,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,26,5,2018-01-26,9E,3904,294,ATL,SHV,"Shreveport, LA",LA,1616,1612,-4,0,0,-1,1600-1659,19,1631,1656,3,1711,1659,-12,0,0,-1,1700-1759,0,,0,115,107,85,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,27,6,2018-01-27,9E,3665,294,ATL,SHV,"Shreveport, LA",LA,936,928,-8,0,0,-1,0900-0959,15,943,1013,4,1038,1017,-21,0,0,-2,1000-1059,0,,0,122,109,90,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,27,6,2018-01-27,9E,3509,294,ATL,SHV,"Shreveport, LA",LA,1340,1338,-2,0,0,-1,1300-1359,9,1347,1414,4,1436,1418,-18,0,0,-2,1400-1459,0,,0,116,100,87,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,28,7,2018-01-28,9E,3665,294,ATL,SHV,"Shreveport, LA",LA,936,931,-5,0,0,-1,0900-0959,11,942,1004,2,1040,1006,-34,0,0,-2,1000-1059,0,,0,124,95,82,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,28,7,2018-01-28,9E,3891,294,ATL,SHV,"Shreveport, LA",LA,1135,1129,-6,0,0,-1,1100-1159,21,1150,1218,3,1234,1221,-13,0,0,-1,1200-1259,0,,0,119,112,88,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,28,7,2018-01-28,9E,3509,294,ATL,SHV,"Shreveport, LA",LA,1340,1357,17,17,1,1,1300-1359,18,1415,1446,3,1436,1449,13,13,0,0,1400-1459,0,,0,116,112,91,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,28,7,2018-01-28,9E,3904,294,ATL,SHV,"Shreveport, LA",LA,1616,1611,-5,0,0,-1,1600-1659,16,1627,1656,3,1711,1659,-12,0,0,-1,1700-1759,0,,0,115,108,89,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,29,1,2018-01-29,9E,3665,294,ATL,SHV,"Shreveport, LA",LA,936,930,-6,0,0,-1,0900-0959,17,947,1019,2,1040,1021,-19,0,0,-2,1000-1059,0,,0,124,111,92,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,29,1,2018-01-29,9E,3891,294,ATL,SHV,"Shreveport, LA",LA,1135,1132,-3,0,0,-1,1100-1159,10,1142,1206,2,1234,1208,-26,0,0,-2,1200-1259,0,,0,119,96,84,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,29,1,2018-01-29,9E,3509,294,ATL,SHV,"Shreveport, LA",LA,1340,1339,-1,0,0,-1,1300-1359,16,1355,1424,3,1436,1427,-9,0,0,-1,1400-1459,0,,0,116,108,89,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,29,1,2018-01-29,9E,3904,294,ATL,SHV,"Shreveport, LA",LA,1616,1617,1,1,0,0,1600-1659,22,1639,1703,3,1711,1706,-5,0,0,-1,1700-1759,0,,0,115,109,84,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,30,2,2018-01-30,9E,3665,294,ATL,SHV,"Shreveport, LA",LA,936,931,-5,0,0,-1,0900-0959,16,947,1006,3,1040,1009,-31,0,0,-2,1000-1059,0,,0,124,98,79,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,30,2,2018-01-30,9E,3891,294,ATL,SHV,"Shreveport, LA",LA,1135,1130,-5,0,0,-1,1100-1159,9,1139,1202,5,1234,1207,-27,0,0,-2,1200-1259,0,,0,119,97,83,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,30,2,2018-01-30,9E,3404,294,ATL,SHV,"Shreveport, LA",LA,1455,1456,1,1,0,0,1400-1459,14,1510,1538,5,1558,1543,-15,0,0,-1,1500-1559,0,,0,123,107,88,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,31,3,2018-01-31,9E,3665,294,ATL,SHV,"Shreveport, LA",LA,936,930,-6,0,0,-1,0900-0959,11,941,1006,4,1040,1010,-30,0,0,-2,1000-1059,0,,0,124,100,85,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,31,3,2018-01-31,9E,3891,294,ATL,SHV,"Shreveport, LA",LA,1135,1130,-5,0,0,-1,1100-1159,11,1141,1211,3,1234,1214,-20,0,0,-2,1200-1259,0,,0,119,104,90,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,31,3,2018-01-31,9E,3404,294,ATL,SHV,"Shreveport, LA",LA,1455,1449,-6,0,0,-1,1400-1459,26,1515,1545,6,1558,1551,-7,0,0,-1,1500-1559,0,,0,123,122,90,551,,,,,,3543,4191,109,4300,4246,-126.37,674.25
2018,1,1,1,1,2018-01-01,9E,3437,305,ATL,TLH,"Tallahassee, FL",FL,1011,1005,-6,0,0,-1,1000-1059,90,1135,1215,3,1119,1218,59,59,1,3,1100-1159,0,,0,68,133,40,223,0,0,59,0,0,217,4191,109,4300,4246,-126.37,674.25
2018,1,1,1,1,2018-01-01,9E,3283,305,ATL,TLH,"Tallahassee, FL",FL,1345,1444,59,59,1,3,1300-1359,15,1459,1535,3,1450,1538,48,48,1,3,1400-1459,0,,0,65,54,36,223,22,0,0,0,26,217,4191,109,4300,4246,-126.37,674.25
2018,1,1,2,2,2018-01-02,9E,3414,305,ATL,TLH,"Tallahassee, FL",FL,824,821,-3,0,0,-1,0800-0859,25,846,931,6,935,937,2,2,0,0,0900-0959,0,,0,71,76,45,223,,,,,,217,4191,109,4300,4246,-126.37,674.25
2018,1,1,2,2,2018-01-02,9E,3282,305,ATL,TLH,"Tallahassee, FL",FL,1127,1318,111,111,1,7,1100-1159,43,1401,1439,3,1235,1442,127,127,1,8,1200-1259,0,,0,68,84,38,223,66,45,16,0,0,217,4191,109,4300,4246,-126.37,674.25
2018,1,1,2,2,2018-01-02,9E,3283,305,ATL,TLH,"Tallahassee, FL",FL,1345,1637,172,172,1,11,1300-1359,20,1657,1737,4,1450,1741,171,171,1,11,1400-1459,0,,0,65,64,40,223,127,0,0,0,44,217,4191,109,4300,4246,-126.37,674.25
2018,1,1,1,1,2018-01-01,9E,3309,307,ATL,TRI,"Bristol/Johnson City/Kingsport, TN",TN,1006,1005,-1,0,0,-1,1000-1059,95,1140,1218,2,1120,1220,60,60,1,4,1100-1159,0,,0,74,135,38,227,0,0,60,0,0,2321,4191,109,4300,4246,-126.37,674.25
2018,1,1,3,3,2018-01-03,9E,3347,307,ATL,TRI,"Bristol/Johnson City/Kingsport, TN",TN,815,815,,,,,0800-0859,13,828,909,3,923,912,-11,0,0,-1,0900-0959,0,,0,68,57,41,227,,,,,,2321,4191,109,4300,4246,-126.37,674.25
2018,1,1,4,4,2018-01-04,9E,3347,307,ATL,TRI,"Bristol/Johnson City/Kingsport, TN",TN,815,810,-5,0,0,-1,0800-0859,11,821,907,4,923,911,-12,0,0,-1,0900-0959,0,,0,68,61,46,227,,,,,,2321,4191,109,4300,4246,-126.37,674.25
2018,1,1,5,5,2018-01-05,9E,3347,307,ATL,TRI,"Bristol/Johnson City/Kingsport, TN",TN,815,813,-2,0,0,-1,0800-0859,18,831,911,5,923,916,-7,0,0,-1,0900-0959,0,,0,68,63,40,227,,,,,,2321,4191,109,4300,4246,-126.37,674.25
2018,1,1,6,6,2018-01-06,9E,3490,307,ATL,TRI,"Bristol/Johnson City/Kingsport, TN",TN,900,853,-7,0,0,-1,0900-0959,16,909,954,4,1012,958,-14,0,0,-1,1000-1059,0,,0,72,65,45,227,,,,,,2321,4191,109,4300,4246,-126.37,674.25
2018,1,1,7,7,2018-01-07,9E,3384,307,ATL,TRI,"Bristol/Johnson City/Kingsport, TN",TN,900,856,-4,0,0,-1,0900-0959,16,912,948,2,1014,950,-24,0,0,-2,1000-1059,0,,0,74,54,36,227,,,,,,2321,4191,109,4300,4246,-126.37,674.25
2018,1,1,7,7,2018-01-07,9E,3281,307,ATL,TRI,"Bristol/Johnson City/Kingsport, TN",TN,1340,1345,5,5,0,0,1300-1359,12,1357,1435,3,1450,1438,-12,0,0,-1,1400-1459,0,,0,70,53,38,227,,,,,,2321,4191,109,4300,4246,-126.37,674.25
2018,1,1,8,1,2018-01-08,9E,3347,307,ATL,TRI,"Bristol/Johnson City/Kingsport, TN",TN,815,810,-5,0,0,-1,0800-0859,17,827,905,3,923,908,-15,0,0,-1,0900-0959,0,,0,68,58,38,227,,,,,,2321,4191,109,4300,4246,-126.37,674.25
2018,1,1,8,1,2018-01-08,9E,3923,307,ATL,TRI,"Bristol/Johnson City/Kingsport, TN",TN,1006,1001,-5,0,0,-1,1000-1059,15,1016,1054,5,1114,1059,-15,0,0,-1,1100-1159,0,,0,68,58,38,227,,,,,,2321,4191,109,4300,4246,-126.37,674.25
2018,1,1,8,1,2018-01-08,9E,3757,307,ATL,TRI,"Bristol/Johnson City/Kingsport, TN",TN,1223,1310,47,47,1,3,1200-1259,14,1324,1408,3,1329,1411,42,42,1,2,1300-1359,0,,0,66,61,44,227,0,0,10,0,32,2321,4191,109,4300,4246,-126.37,674.25
2018,1,1,8,1,2018-01-08,9E,3281,307,ATL,TRI,"Bristol/Johnson City/Kingsport, TN",TN,1340,1428,48,48,1,3,1300-1359,33,1501,1544,4,1450,1548,58,58,1,3,1400-1459,0,,0,70,80,43,227,44,0,10,0,4,2321,4191,109,4300,4246,-126.37,674.25
